M,N,K,o_kid,hint_mode,o_us,o_rank,o_slow,oracle_kid,oracle_us,csv_kid,csv_us,csv_slow,default_us,default_slow,n_ok
7220,8192,3072,0,base,315.112,1,1.0,0,315.112,0,315.112,1.0,938.491,2.9783,19
7222,3072,6144,0,base,232.371,1,1.0,0,232.371,0,232.371,1.0,728.065,3.1332,19
7222,8192,3072,0,base,321.828,1,1.0,0,321.828,0,321.828,1.0,937.024,2.9116,19
7233,2048,3072,0,base,91.933,1,1.0,0,91.933,0,91.933,1.0,256.079,2.7855,19
7235,2048,3072,0,base,89.097,1,1.0,0,89.097,0,89.097,1.0,256.807,2.8823,19
7235,3072,3072,0,base,128.586,1,1.0,0,128.586,0,128.586,1.0,371.813,2.8916,19
7235,3072,6144,0,base,240.727,1,1.0,0,240.727,0,240.727,1.0,729.381,3.0299,19
7235,4096,3072,0,base,168.738,1,1.0,0,168.738,0,168.738,1.0,483.814,2.8672,19
7235,8192,3072,0,base,317.036,1,1.0,0,317.036,0,317.036,1.0,946.088,2.9842,19
7237,2048,3072,0,base,90.805,1,1.0,0,90.805,0,90.805,1.0,253.683,2.7937,19
7237,3072,3072,0,base,129.538,1,1.0,0,129.538,0,129.538,1.0,373.677,2.8847,19
7237,3072,6144,0,base,231.075,1,1.0,0,231.075,0,231.075,1.0,730.469,3.1612,19
7237,4096,3072,0,base,169.366,1,1.0,0,169.366,0,169.366,1.0,482.478,2.8487,19
7237,8192,3072,0,base,332.508,1,1.0,0,332.508,0,332.508,1.0,945.176,2.8426,19
7238,3072,3072,0,base,131.454,1,1.0,0,131.454,0,131.454,1.0,373.876,2.8442,19
7238,3072,6144,0,base,233.835,1,1.0,0,233.835,0,233.835,1.0,729.897,3.1214,19
7238,4096,3072,0,base,169.838,1,1.0,0,169.838,0,169.838,1.0,481.798,2.8368,19
7238,8192,3072,0,base,319.264,1,1.0,0,319.264,0,319.264,1.0,947.556,2.9679,19
7239,2048,3072,0,base,92.133,1,1.0,0,92.133,0,92.133,1.0,257.359,2.7933,19
7239,3072,6144,0,base,233.375,1,1.0,0,233.375,0,233.375,1.0,732.661,3.1394,19
7239,8192,3072,0,base,326.36,1,1.0,0,326.36,0,326.36,1.0,946.0,2.8986,19
7240,3072,3072,0,base,131.054,1,1.0,0,131.054,0,131.054,1.0,371.789,2.8369,19
7240,3072,6144,0,base,242.527,1,1.0,0,242.527,0,242.527,1.0,730.349,3.0114,19
7240,4096,3072,0,base,170.814,1,1.0,0,170.814,0,170.814,1.0,484.906,2.8388,19
7240,8192,3072,0,base,313.82,1,1.0,0,313.82,0,313.82,1.0,945.624,3.0133,19
7241,2048,3072,0,base,91.997,1,1.0,0,91.997,0,91.997,1.0,256.099,2.7838,19
7241,3072,3072,0,base,129.002,1,1.0,0,129.002,0,129.002,1.0,368.889,2.8596,19
7241,4096,3072,0,base,167.146,1,1.0,0,167.146,0,167.146,1.0,484.358,2.8978,19
7243,2048,3072,0,base,90.177,1,1.0,0,90.177,0,90.177,1.0,256.427,2.8436,19
7243,3072,3072,0,base,133.198,1,1.0,0,133.198,0,133.198,1.0,370.384,2.7807,19
7243,4096,3072,0,base,167.254,1,1.0,0,167.254,0,167.254,1.0,480.47,2.8727,19
7250,2048,3072,0,base,89.189,1,1.0,0,89.189,0,89.189,1.0,257.359,2.8855,19
7254,2048,3072,0,base,89.705,1,1.0,0,89.705,0,89.705,1.0,259.607,2.894,19
7254,3072,3072,0,base,129.581,1,1.0,0,129.581,0,129.581,1.0,374.889,2.8931,19
7254,4096,3072,0,base,166.062,1,1.0,0,166.062,0,166.062,1.0,484.806,2.9194,19
7260,3072,6144,0,base,238.151,1,1.0,0,238.151,0,238.151,1.0,730.829,3.0688,19
7260,8192,3072,0,base,317.432,1,1.0,0,317.432,0,317.432,1.0,947.867,2.986,19
7264,3072,6144,0,base,237.427,1,1.0,0,237.427,0,237.427,1.0,728.697,3.0691,19
7264,8192,3072,0,base,319.152,1,1.0,0,319.152,0,319.152,1.0,948.788,2.9728,19
7284,3072,3072,0,base,130.69,1,1.0,0,130.69,0,130.69,1.0,370.764,2.837,19
7284,4096,3072,0,base,166.326,1,1.0,0,166.326,0,166.326,1.0,489.582,2.9435,19
7289,3072,6144,0,base,233.603,1,1.0,0,233.603,0,233.603,1.0,730.865,3.1287,19
7289,8192,3072,0,base,323.844,1,1.0,0,323.844,0,323.844,1.0,948.099,2.9276,19
7296,2048,3072,0,base,89.601,1,1.0,0,89.601,0,89.601,1.0,251.167,2.8032,19
7296,3072,3072,0,base,125.67,1,1.0,0,125.67,0,125.67,1.0,378.229,3.0097,19
7296,3072,6144,0,base,234.055,1,1.0,0,234.055,0,234.055,1.0,724.925,3.0972,19
7296,4096,3072,0,base,162.194,1,1.0,0,162.194,0,162.194,1.0,482.134,2.9726,19
7296,8192,3072,0,base,308.508,1,1.0,0,308.508,0,308.508,1.0,955.119,3.0959,19
7330,2048,3072,0,base,91.689,1,1.0,0,91.689,0,91.689,1.0,256.475,2.7972,19
7340,2048,3072,0,base,90.401,1,1.0,0,90.401,0,90.401,1.0,252.067,2.7883,19
7340,3072,3072,0,base,132.074,1,1.0,0,132.074,0,132.074,1.0,381.781,2.8907,19
7340,4096,3072,0,base,165.946,1,1.0,0,165.946,0,165.946,1.0,489.214,2.948,19
7354,3072,6144,0,base,243.203,1,1.0,0,243.203,0,243.203,1.0,746.149,3.068,19
7354,8192,3072,0,base,328.324,1,1.0,0,328.324,0,328.324,1.0,954.096,2.906,19
7373,3072,6144,0,base,238.167,1,1.0,0,238.167,0,238.167,1.0,747.281,3.1376,19
7373,8192,3072,0,base,321.756,1,1.0,0,321.756,0,321.756,1.0,962.764,2.9922,19
7403,3072,3072,0,base,129.413,1,1.0,0,129.413,0,129.413,1.0,377.88,2.9199,19
7403,4096,3072,0,base,165.69,1,1.0,0,165.69,0,165.69,1.0,488.786,2.95,19
7424,2048,3072,0,base,87.269,1,1.0,0,87.269,0,87.269,1.0,259.155,2.9696,19
7424,3072,3072,0,base,125.206,1,1.0,0,125.206,0,125.206,1.0,386.557,3.0874,19
7424,3072,6144,0,base,222.431,1,1.0,0,222.431,0,222.431,1.0,742.193,3.3367,19
7424,4096,3072,0,base,163.702,1,1.0,0,163.702,0,163.702,1.0,490.722,2.9977,19
7424,8192,3072,0,base,318.652,1,1.0,0,318.652,0,318.652,1.0,965.772,3.0308,19
7455,3072,6144,0,base,240.939,1,1.0,0,240.939,0,240.939,1.0,749.005,3.1087,19
7455,8192,3072,0,base,323.296,1,1.0,0,323.296,0,323.296,1.0,970.088,3.0006,19
7464,2048,3072,0,base,92.677,1,1.0,0,92.677,0,92.677,1.0,267.143,2.8825,19
7473,3072,3072,0,base,131.782,1,1.0,0,131.782,0,131.782,1.0,382.705,2.9041,19
7473,4096,3072,0,base,165.902,1,1.0,0,165.902,0,165.902,1.0,496.094,2.9903,19
7552,2048,3072,0,base,87.213,1,1.0,0,87.213,0,87.213,1.0,267.219,3.064,19
7552,3072,3072,0,base,125.49,1,1.0,0,125.49,0,125.49,1.0,382.413,3.0474,19
7552,3072,6144,0,base,234.099,1,1.0,0,234.099,0,234.099,1.0,759.713,3.2453,19
7552,4096,3072,0,base,162.362,1,1.0,0,162.362,0,162.362,1.0,506.362,3.1187,19
7552,8192,3072,0,base,317.812,1,1.0,0,317.812,0,317.812,1.0,982.54,3.0916,19
7568,2048,3072,0,base,92.849,1,1.0,0,92.849,0,92.849,1.0,267.807,2.8843,19
7604,3072,6144,0,base,251.915,1,1.0,0,251.915,0,251.915,1.0,765.037,3.0369,19
7604,8192,3072,0,base,327.272,1,1.0,0,327.272,0,327.272,1.0,986.36,3.0139,19
7658,3072,6144,0,base,241.479,1,1.0,0,241.479,0,241.479,1.0,767.078,3.1766,19
7658,8192,3072,0,base,334.044,1,1.0,0,334.044,0,334.044,1.0,993.724,2.9748,19
7678,3072,6144,0,base,234.986,1,1.0,0,234.986,0,234.986,1.0,762.045,3.2429,19
7678,8192,3072,0,base,329.04,1,1.0,0,329.04,0,329.04,1.0,996.756,3.0293,19
7680,2048,3072,0,base,89.473,1,1.0,0,89.473,0,89.473,1.0,271.751,3.0372,19
7680,3072,3072,0,base,126.178,1,1.0,0,126.178,0,126.178,1.0,393.417,3.118,19
7680,3072,6144,0,base,235.851,1,1.0,0,235.851,0,235.851,1.0,761.977,3.2308,19
7680,4096,3072,0,base,163.394,1,1.0,0,163.394,0,163.394,1.0,511.458,3.1302,19
7680,8192,3072,0,base,313.636,1,1.0,0,313.636,0,313.636,1.0,1003.916,3.2009,19
7695,3072,6144,0,base,240.943,1,1.0,0,240.943,0,240.943,1.0,780.754,3.2404,19
7695,8192,3072,0,base,348.588,1,1.0,0,348.588,0,348.588,1.0,1003.029,2.8774,19
7698,3072,6144,0,base,241.567,1,1.0,0,241.567,0,241.567,1.0,777.993,3.2206,19
7698,8192,3072,0,base,339.42,1,1.0,0,339.42,0,339.42,1.0,1006.744,2.9661,19
7718,3072,3072,0,base,132.466,1,1.0,0,132.466,0,132.466,1.0,394.925,2.9813,19
7718,4096,3072,0,base,167.126,1,1.0,0,167.126,0,167.126,1.0,513.014,3.0696,19
7726,3072,3072,0,base,130.502,1,1.0,0,130.502,0,130.502,1.0,403.169,3.0894,19
7726,4096,3072,0,base,166.322,1,1.0,0,166.322,0,166.322,1.0,517.01,3.1085,19
7808,2048,3072,0,base,88.265,1,1.0,0,88.265,0,88.265,1.0,275.239,3.1183,19
7808,3072,3072,0,base,127.762,1,1.0,0,127.762,0,127.762,1.0,399.009,3.1231,19
7808,3072,6144,0,base,243.775,1,1.0,0,243.775,0,243.775,1.0,776.478,3.1852,19
7808,4096,3072,0,base,162.258,1,1.0,0,162.258,0,162.258,1.0,516.786,3.185,19
7808,8192,3072,0,base,332.448,1,1.0,0,332.448,0,332.448,1.0,1018.973,3.0651,19
7828,3072,6144,0,base,245.767,1,1.0,0,245.767,0,245.767,1.0,781.25,3.1788,19
7828,8192,3072,0,base,341.16,1,1.0,0,341.16,0,341.16,1.0,1020.161,2.9903,19
7831,3072,6144,0,base,241.827,1,1.0,0,241.827,0,241.827,1.0,781.13,3.2301,19
7831,8192,3072,0,base,350.452,1,1.0,0,350.452,0,350.452,1.0,1020.017,2.9106,19
7869,2048,3072,0,base,93.829,1,1.0,0,93.829,0,93.829,1.0,279.999,2.9841,19
7917,3072,3072,0,base,129.658,1,1.0,0,129.658,0,129.658,1.0,407.557,3.1433,19
7917,4096,3072,0,base,174.214,1,1.0,0,174.214,0,174.214,1.0,529.731,3.0407,19
7936,2048,3072,0,base,88.481,1,1.0,0,88.481,0,88.481,1.0,271.843,3.0723,19
7936,3072,3072,0,base,124.454,1,1.0,0,124.454,0,124.454,1.0,403.441,3.2417,19
7936,3072,6144,0,base,233.355,1,1.0,0,233.355,0,233.355,1.0,792.174,3.3947,19
7936,4096,3072,0,base,168.378,1,1.0,0,168.378,0,168.378,1.0,533.867,3.1706,19
7936,8192,3072,0,base,342.048,1,1.0,0,342.048,0,342.048,1.0,1031.949,3.017,19
7946,2048,3072,0,base,93.189,1,1.0,0,93.189,0,93.189,1.0,282.716,3.0338,19
7979,3072,3072,0,base,131.422,1,1.0,0,131.422,0,131.422,1.0,403.229,3.0682,19
7979,4096,3072,0,base,171.27,1,1.0,0,171.27,0,171.27,1.0,530.271,3.0961,19
8000,2048,3072,0,base,89.949,1,1.0,0,89.949,0,89.949,1.0,281.231,3.1266,19
8001,3072,3072,0,base,131.61,1,1.0,0,131.61,0,131.61,1.0,410.277,3.1174,19
8001,4096,3072,0,base,169.558,1,1.0,0,169.558,0,169.558,1.0,534.49,3.1523,19
8003,3072,6144,0,base,255.479,1,1.0,0,255.479,0,255.479,1.0,796.762,3.1187,19
8003,8192,3072,0,base,359.396,1,1.0,0,359.396,0,359.396,1.0,1044.973,2.9076,19
8004,3072,3072,0,base,133.878,1,1.0,0,133.878,0,133.878,1.0,407.661,3.045,19
8004,4096,3072,0,base,172.234,1,1.0,0,172.234,0,172.234,1.0,534.267,3.102,19
8005,3072,3072,0,base,133.366,1,1.0,0,133.366,0,133.366,1.0,407.985,3.0591,19
8005,4096,3072,0,base,168.942,1,1.0,0,168.942,0,168.942,1.0,533.083,3.1554,19
8015,2048,3072,0,base,92.013,1,1.0,0,92.013,0,92.013,1.0,283.204,3.0779,19
8016,2048,3072,0,base,91.081,1,1.0,0,91.081,0,91.081,1.0,281.036,3.0856,19
8020,3072,3072,0,base,130.498,1,1.0,0,130.498,0,130.498,1.0,418.481,3.2068,19
8020,4096,3072,0,base,172.086,1,1.0,0,172.086,0,172.086,1.0,536.699,3.1188,19
8021,2048,3072,0,base,90.245,1,1.0,0,90.245,0,90.245,1.0,284.755,3.1554,19
8026,3072,6144,0,base,256.223,1,1.0,0,256.223,0,256.223,1.0,811.238,3.1661,19
8026,8192,3072,0,base,346.992,1,1.0,0,346.992,0,346.992,1.0,1041.165,3.0005,19
8027,2048,3072,0,base,96.277,1,1.0,0,96.277,0,96.277,1.0,288.192,2.9934,19
8028,2048,3072,0,base,90.933,1,1.0,0,90.933,0,90.933,1.0,284.623,3.13,19
8029,2048,3072,0,base,90.569,1,1.0,0,90.569,0,90.569,1.0,281.155,3.1043,19
8029,3072,3072,0,base,131.95,1,1.0,0,131.95,0,131.95,1.0,418.585,3.1723,19
8029,4096,3072,0,base,173.294,1,1.0,0,173.294,0,173.294,1.0,532.943,3.0754,19
8035,3072,6144,0,base,248.379,1,1.0,0,248.379,0,248.379,1.0,812.254,3.2702,19
8035,8192,3072,0,base,357.332,1,1.0,0,357.332,0,357.332,1.0,1044.229,2.9223,19
8036,2048,3072,0,base,95.865,1,1.0,0,95.865,0,95.865,1.0,285.684,2.9801,19
8040,3072,3072,0,base,129.738,1,1.0,0,129.738,0,129.738,1.0,415.625,3.2036,19
8040,4096,3072,0,base,172.142,1,1.0,0,172.142,0,172.142,1.0,533.115,3.0969,19
8041,2048,3072,0,base,91.641,1,1.0,0,91.641,0,91.641,1.0,287.135,3.1333,19
8041,3072,3072,0,base,133.701,1,1.0,0,133.701,0,133.701,1.0,416.097,3.1121,19
8041,4096,3072,0,base,171.554,1,1.0,0,171.554,0,171.554,1.0,552.659,3.2215,19
8051,2048,3072,0,base,92.657,1,1.0,0,92.657,0,92.657,1.0,284.468,3.0701,19
8054,2048,3072,0,base,91.181,1,1.0,0,91.181,0,91.181,1.0,286.795,3.1453,19
8062,2048,3072,0,base,91.205,1,1.0,0,91.205,0,91.205,1.0,282.107,3.0931,19
8064,2048,3072,0,base,87.669,1,1.0,0,87.669,0,87.669,1.0,278.364,3.1752,19
8064,3072,3072,0,base,128.242,1,1.0,0,128.242,0,128.242,1.0,417.637,3.2566,19
8064,3072,6144,0,base,241.391,1,1.0,0,241.391,0,241.391,1.0,804.77,3.3339,19
8064,4096,3072,0,base,170.07,1,1.0,0,170.07,0,170.07,1.0,533.742,3.1384,19
8064,8192,3072,0,base,348.632,1,1.0,0,348.632,0,348.632,1.0,1045.549,2.999,19
8072,3072,3072,0,base,134.082,1,1.0,0,134.082,0,134.082,1.0,415.561,3.0993,19
8072,4096,3072,0,base,173.59,1,1.0,0,173.59,0,173.59,1.0,535.735,3.0862,19
8088,3072,3072,0,base,130.566,1,1.0,0,130.566,0,130.566,1.0,415.693,3.1838,19
8088,4096,3072,0,base,172.91,1,1.0,0,172.91,0,172.91,1.0,544.631,3.1498,19
8100,3072,3072,0,base,131.722,1,1.0,0,131.722,0,131.722,1.0,420.277,3.1906,19
8100,4096,3072,0,base,173.722,1,1.0,0,173.722,0,173.722,1.0,540.283,3.11,19
8102,2048,3072,0,base,90.641,1,1.0,0,90.641,0,90.641,1.0,285.023,3.1445,19
8135,2048,3072,0,base,90.649,1,1.0,0,90.649,0,90.649,1.0,280.203,3.0911,19
8178,2048,3072,0,base,90.717,1,1.0,0,90.717,0,90.717,1.0,285.279,3.1447,19
8183,2048,3072,0,base,91.101,1,1.0,0,91.101,0,91.101,1.0,287.408,3.1548,19
8192,2048,3072,0,base,88.205,1,1.0,0,88.205,0,88.205,1.0,285.947,3.2418,19
8192,3072,3072,0,base,130.141,1,1.0,0,130.141,0,130.141,1.0,418.225,3.2136,19
8192,3072,6144,0,base,237.163,1,1.0,0,237.163,0,237.163,1.0,807.138,3.4033,19
8192,4096,3072,0,base,166.546,1,1.0,0,166.546,0,166.546,1.0,544.119,3.2671,19
8192,8192,3072,0,base,338.872,1,1.0,0,338.872,0,338.872,1.0,1060.953,3.1308,19
8213,3072,3072,0,base,151.878,1,1.0,0,151.878,0,151.878,1.0,417.553,2.7493,19
8213,4096,3072,0,base,186.582,1,1.0,0,186.582,0,186.582,1.0,546.915,2.9312,19
8216,3072,3072,0,base,149.01,1,1.0,0,149.01,0,149.01,1.0,418.589,2.8091,19
8216,4096,3072,0,base,186.098,1,1.0,0,186.098,0,186.098,1.0,544.223,2.9244,19
8240,2048,3072,0,base,107.093,1,1.0,0,107.093,0,107.093,1.0,292.816,2.7342,19
8311,3072,6144,0,base,282.107,1,1.0,0,282.107,0,282.107,1.0,825.806,2.9273,19
8311,8192,3072,0,base,367.32,1,1.0,0,367.32,0,367.32,1.0,1074.474,2.9252,19
8320,2048,3072,0,base,109.757,1,1.0,0,109.757,0,109.757,1.0,289.179,2.6347,19
8320,3072,3072,0,base,144.989,1,1.0,0,144.989,0,144.989,1.0,422.237,2.9122,19
8320,3072,6144,0,base,263.251,1,1.0,0,263.251,0,263.251,1.0,824.03,3.1302,19
8320,4096,3072,0,base,181.814,1,1.0,0,181.814,0,181.814,1.0,545.963,3.0029,19
8320,8192,3072,0,base,364.744,1,1.0,0,364.744,0,364.744,1.0,1077.569,2.9543,19
8323,3072,3072,0,base,151.29,1,1.0,0,151.29,0,151.29,1.0,425.553,2.8128,19
8323,4096,3072,0,base,187.594,1,1.0,0,187.594,0,187.594,1.0,556.131,2.9645,19
8365,2048,3072,0,base,109.109,1,1.0,0,109.109,0,109.109,1.0,293.271,2.6879,19
8381,2048,3072,0,base,109.473,1,1.0,0,109.473,0,109.473,1.0,293.708,2.6829,19
8448,2048,3072,0,base,105.133,1,1.0,0,105.133,0,105.133,1.0,295.444,2.8102,19
8448,3072,3072,0,base,144.554,1,1.0,0,144.554,0,144.554,1.0,430.801,2.9802,19
8448,3072,6144,0,base,263.815,1,1.0,0,263.815,0,263.815,1.0,840.25,3.185,19
8448,4096,3072,0,base,183.31,1,1.0,0,183.31,0,183.31,1.0,557.891,3.0434,19
8448,8192,3072,0,base,361.509,1,1.0,0,361.509,0,361.509,1.0,1101.653,3.0474,19
8460,3072,6144,0,base,282.14,1,1.0,0,282.14,0,282.14,1.0,845.171,2.9956,19
8460,8192,3072,0,base,364.765,1,1.0,0,364.765,0,364.765,1.0,1102.042,3.0212,19
8470,3072,3072,0,base,151.63,1,1.0,0,151.63,0,151.63,1.0,430.213,2.8373,19
8470,4096,3072,0,base,189.759,1,1.0,0,189.759,0,189.759,1.0,562.467,2.9641,19
8490,2048,3072,0,base,108.789,1,1.0,0,108.789,0,108.789,1.0,298.572,2.7445,19
8515,3072,3072,0,base,148.766,1,1.0,0,148.766,0,148.766,1.0,428.749,2.882,19
8515,4096,3072,0,base,190.446,1,1.0,0,190.446,0,190.446,1.0,562.395,2.953,19
8541,3072,6144,0,base,286.112,1,1.0,0,286.112,0,286.112,1.0,860.003,3.0058,19
8541,8192,3072,0,base,372.653,1,1.0,0,372.653,0,372.653,1.0,1113.654,2.9884,19
8576,2048,3072,0,base,109.197,1,1.0,0,109.197,0,109.197,1.0,301.172,2.758,19
8576,3072,3072,0,base,145.405,1,1.0,0,145.405,0,145.405,1.0,435.862,2.9976,19
8576,3072,6144,0,base,277.868,1,1.0,0,277.868,0,277.868,1.0,855.895,3.0802,19
8576,4096,3072,0,base,185.495,1,1.0,0,185.495,0,185.495,1.0,563.839,3.0397,19
8576,8192,3072,0,base,355.689,1,1.0,0,355.689,0,355.689,1.0,1123.102,3.1575,19
8603,3072,6144,0,base,287.575,1,1.0,0,287.575,0,287.575,1.0,864.011,3.0045,19
8603,8192,3072,0,base,374.869,1,1.0,0,374.869,0,374.869,1.0,1138.05,3.0359,19
8619,2048,3072,0,base,111.953,1,1.0,0,111.953,0,111.953,1.0,299.236,2.6729,19
8659,3072,6144,0,base,277.523,1,1.0,0,277.523,0,277.523,1.0,862.255,3.107,19
8659,8192,3072,0,base,365.576,1,1.0,0,365.576,0,365.576,1.0,1142.358,3.1248,19
8662,3072,3072,0,base,153.858,1,1.0,0,153.858,0,153.858,1.0,434.949,2.827,19
8662,4096,3072,0,base,187.806,1,1.0,0,187.806,0,187.806,1.0,572.423,3.0479,19
8683,2048,3072,0,base,106.901,1,1.0,0,106.901,0,106.901,1.0,299.928,2.8057,19
8683,3072,3072,0,base,149.746,1,1.0,0,149.746,0,149.746,1.0,442.982,2.9582,19
8683,3072,6144,0,base,283.248,1,1.0,0,283.248,0,283.248,1.0,863.271,3.0478,19
8683,4096,3072,0,base,194.243,1,1.0,0,194.243,0,194.243,1.0,576.327,2.967,19
8683,8192,3072,0,base,377.672,1,1.0,0,377.672,0,377.672,1.0,1143.974,3.029,19
8684,3072,6144,0,base,284.2,1,1.0,0,284.2,0,284.2,1.0,862.267,3.034,19
8684,8192,3072,0,base,373.669,1,1.0,0,373.669,0,373.669,1.0,1141.094,3.0538,19
8704,2048,3072,0,base,109.245,1,1.0,0,109.245,0,109.245,1.0,303.479,2.778,19
8704,3072,3072,0,base,146.758,1,1.0,0,146.758,0,146.758,1.0,439.701,2.9961,19
8704,3072,6144,0,base,274.691,1,1.0,0,274.691,0,274.691,1.0,855.531,3.1145,19
8704,4096,3072,0,base,183.746,1,1.0,0,183.746,0,183.746,1.0,572.911,3.1179,19
8704,8192,3072,0,base,363.304,1,1.0,0,363.304,0,363.304,1.0,1142.978,3.1461,19
8723,3072,3072,0,base,151.382,1,1.0,0,151.382,0,151.382,1.0,439.497,2.9032,19
8723,4096,3072,0,base,191.139,1,1.0,0,191.139,0,191.139,1.0,577.395,3.0208,19
8747,3072,6144,0,base,291.916,1,1.0,0,291.916,0,291.916,1.0,878.847,3.0106,19
8747,8192,3072,0,base,395.401,1,1.0,0,395.401,0,395.401,1.0,1150.222,2.909,19
8819,3072,3072,0,base,153.222,1,1.0,0,153.222,0,153.222,1.0,440.017,2.8718,19
8819,4096,3072,0,base,187.218,1,1.0,0,187.218,0,187.218,1.0,578.127,3.088,19
8832,2048,3072,0,base,105.725,1,1.0,0,105.725,0,105.725,1.0,307.216,2.9058,19
8832,3072,3072,0,base,144.038,1,1.0,0,144.038,0,144.038,1.0,444.209,3.084,19
8832,3072,6144,0,base,273.975,1,1.0,0,273.975,0,273.975,1.0,875.011,3.1938,19
8832,4096,3072,0,base,185.875,1,1.0,0,185.875,0,185.875,1.0,581.587,3.1289,19
8832,8192,3072,0,base,380.637,1,1.0,0,380.637,0,380.637,1.0,1152.478,3.0278,19
8897,3072,6144,0,base,289.012,1,1.0,0,289.012,0,289.012,1.0,896.143,3.1007,19
8897,8192,3072,0,base,402.721,1,1.0,0,402.721,0,402.721,1.0,1172.194,2.9107,19
8903,3072,6144,0,base,292.656,1,1.0,0,292.656,0,292.656,1.0,896.311,3.0627,19
8903,8192,3072,0,base,397.949,1,1.0,0,397.949,0,397.949,1.0,1165.507,2.9288,19
8927,3072,3072,0,base,151.75,1,1.0,0,151.75,0,151.75,1.0,451.862,2.9777,19
8927,4096,3072,0,base,196.954,1,1.0,0,196.954,0,196.954,1.0,587.979,2.9854,19
8960,2048,3072,0,base,107.221,1,1.0,0,107.221,0,107.221,1.0,312.088,2.9107,19
8960,3072,3072,0,base,144.346,1,1.0,0,144.346,0,144.346,1.0,451.098,3.1251,19
8960,3072,6144,0,base,277.303,1,1.0,0,277.303,0,277.303,1.0,890.775,3.2123,19
8960,4096,3072,0,base,184.915,1,1.0,0,184.915,0,184.915,1.0,589.091,3.1857,19
8960,8192,3072,0,base,384.897,1,1.0,0,384.897,0,384.897,1.0,1173.502,3.0489,19
8969,2048,3072,0,base,110.865,1,1.0,0,110.865,0,110.865,1.0,318.716,2.8748,19
8969,3072,3072,0,base,151.246,1,1.0,0,151.246,0,151.246,1.0,451.37,2.9843,19
8969,3072,6144,0,base,295.383,1,1.0,0,295.383,0,295.383,1.0,896.343,3.0345,19
8969,4096,3072,0,base,199.542,1,1.0,0,199.542,0,199.542,1.0,595.995,2.9868,19
8969,8192,3072,0,base,403.745,1,1.0,0,403.745,0,403.745,1.0,1173.006,2.9053,19
8972,3072,3072,0,base,154.042,1,1.0,0,154.042,0,154.042,1.0,451.582,2.9316,19
8972,4096,3072,0,base,192.91,1,1.0,0,192.91,0,192.91,1.0,594.599,3.0823,19
9000,2048,3072,0,base,109.905,1,1.0,0,109.905,0,109.905,1.0,317.164,2.8858,19
9001,3072,3072,0,base,150.597,1,1.0,0,150.597,0,150.597,1.0,460.946,3.0608,19
9001,3072,6144,0,base,300.216,1,1.0,0,300.216,0,300.216,1.0,895.163,2.9817,19
9001,4096,3072,0,base,196.802,1,1.0,0,196.802,0,196.802,1.0,599.715,3.0473,19
9001,8192,3072,0,base,398.045,1,1.0,0,398.045,0,398.045,1.0,1171.479,2.9431,19
9002,3072,6144,0,base,285.236,1,1.0,0,285.236,0,285.236,1.0,894.683,3.1366,19
9002,8192,3072,0,base,396.921,1,1.0,0,396.921,0,396.921,1.0,1190.767,3.0,19
9005,3072,3072,0,base,153.406,1,1.0,0,153.406,0,153.406,1.0,456.034,2.9727,19
9005,3072,6144,0,base,281.58,1,1.0,0,281.58,0,281.58,1.0,896.907,3.1853,19
9005,4096,3072,0,base,197.287,1,1.0,0,197.287,0,197.287,1.0,596.584,3.0239,19
9005,8192,3072,0,base,406.717,1,1.0,0,406.717,0,406.717,1.0,1174.983,2.8889,19
9006,2048,3072,0,base,112.097,1,1.0,0,112.097,0,112.097,1.0,318.476,2.8411,19
9007,3072,3072,0,base,152.77,1,1.0,0,152.77,0,152.77,1.0,448.774,2.9376,19
9007,4096,3072,0,base,198.178,1,1.0,0,198.178,0,198.178,1.0,596.155,3.0082,19
9008,2048,3072,0,base,109.997,1,1.0,0,109.997,0,109.997,1.0,307.303,2.7937,19
9008,3072,3072,0,base,151.198,1,1.0,0,151.198,0,151.198,1.0,452.306,2.9915,19
9008,4096,3072,0,base,196.955,1,1.0,0,196.955,0,196.955,1.0,595.823,3.0252,19
9018,3072,6144,0,base,297.756,1,1.0,0,297.756,0,297.756,1.0,896.683,3.0115,19
9018,8192,3072,0,base,401.421,1,1.0,0,401.421,0,401.421,1.0,1191.159,2.9674,19
9020,3072,6144,0,base,282.976,1,1.0,0,282.976,0,282.976,1.0,896.371,3.1677,19
9020,8192,3072,0,base,400.305,1,1.0,0,400.305,0,400.305,1.0,1180.266,2.9484,19
9023,2048,3072,0,base,114.858,1,1.0,0,114.858,0,114.858,1.0,319.704,2.7835,19
9043,2048,3072,0,base,109.009,1,1.0,0,109.009,0,109.009,1.0,315.016,2.8898,19
9088,2048,3072,0,base,105.482,1,1.0,0,105.482,0,105.482,1.0,322.0,3.0527,19
9088,3072,3072,0,base,145.241,1,1.0,0,145.241,0,145.241,1.0,458.357,3.1558,19
9088,3072,6144,0,base,287.923,1,1.0,0,287.923,0,287.923,1.0,909.547,3.159,19
9088,4096,3072,0,base,187.59,1,1.0,0,187.59,0,187.59,1.0,602.088,3.2096,19
9088,8192,3072,0,base,383.421,1,1.0,0,383.421,0,383.421,1.0,1182.707,3.0846,19
9099,2048,3072,0,base,110.569,1,1.0,0,110.569,0,110.569,1.0,315.32,2.8518,19
9108,2048,3072,0,base,109.369,1,1.0,0,109.369,0,109.369,1.0,320.008,2.9259,19
